
Standard & Poors 500 Index,Last: 3860.8101,Change:  -59.7499
"Date: 15 de marzo de 2023, 11:55 GMT-4",Bid: 3859.6299,Ask: 3861.51,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Mar 17 2023,SPXW230317C04120000,0.12,-0.08,0.1,0.15,59,0.3169,0.0045,0.0001,994,4120.00,SPXW230317P04120000,256.56,35.21,257.8,260.5,4,0.2556,-0.9956,0.0001,204
Fri Mar 17 2023,SPX230317C04125000,0.07,-0.03,0,0.15,1,0.327,0.0031,0.0001,15021,4125.00,SPX230317P04125000,264.09,38.69,259.5,268.7,3,0.4294,-0.9971,0.0001,11448
Fri Mar 17 2023,SPXW230317C04125000,0.1,-0.075,0.1,0.15,28,0.3222,0.0043,0.0001,615,4125.00,SPXW230317P04125000,264.04,37.79,262.8,265.4,2,0.2624,-0.9958,0.0001,210
Fri Mar 17 2023,SPX230317C04130000,0.05,-0.05,0,0.15,1,0.3324,0.003,0.0001,10193,4130.00,SPX230317P04130000,239.65,0,264.5,273.7,0,0.4362,-0.9972,0.0001,10611
Fri Mar 17 2023,SPXW230317C04130000,0.1,-0.05,0.05,0.15,20,0.3202,0.004,0.0001,504,4130.00,SPXW230317P04130000,200.95,0,267.8,270.4,0,0.2691,-0.9961,0.0001,165
Fri Mar 17 2023,SPX230317C04135000,0.11,0.01,0,0.1,1,0.3254,0.0029,0.0001,9081,4135.00,SPX230317P04135000,270.32,34.57,269.5,278.3,1,0.4344,-0.9973,0.0001,8233
Fri Mar 17 2023,SPXW230317C04135000,0.25,0,0.05,0.15,0,0.3254,0.0038,0.0001,403,4135.00,SPXW230317P04135000,152.59,0,272.8,275.4,0,0.2756,-0.9963,0.0001,151
Fri Mar 17 2023,SPX230317C04140000,0.1,0,0,0.1,0,0.3307,0.0028,0.0001,8552,4140.00,SPX230317P04140000,278.2,0,274.5,283.2,0,0.4411,-0.9974,0.0001,7806
Fri Mar 17 2023,SPXW230317C04140000,0.05,-0.1,0.05,0.15,23,0.3306,0.0036,0.0001,1483,4140.00,SPXW230317P04140000,285.48,44.18,277.8,280.4,5,0.282,-0.9965,0.0001,463
Fri Mar 17 2023,SPX230317C04145000,0.05,-0.05,0,0.1,2,0.3359,0.0026,0.0001,8191,4145.00,SPX230317P04145000,245.1,0,279.5,288.7,0,0.4608,-0.9975,0.0001,7714
Fri Mar 17 2023,SPXW230317C04145000,0.08,-0.02,0.05,0.15,10,0.3357,0.0035,0.0001,429,4145.00,SPXW230317P04145000,174.05,0,282.8,285.4,0,0.2884,-0.9966,0.0001,143
Fri Mar 17 2023,SPX230317C04150000,0.05,-0.05,0.05,0.1,4,0.354,0.0026,0.0001,37256,4150.00,SPX230317P04150000,287.95,36.7,284.5,293.7,57,0.4676,-0.9976,0.0001,28727
Fri Mar 17 2023,SPXW230317C04150000,0.1,0,0.05,0.15,10,0.3409,0.0033,0.0001,2909,4150.00,SPXW230317P04150000,290.87,39.62,287.8,290.4,3,0.2946,-0.9968,0.0001,388
Fri Mar 17 2023,SPX230317C04155000,0.07,0,0,0.1,0,0.3463,0.0025,0.0001,4085,4155.00,SPX230317P04155000,273.8,0,289.5,298.7,0,0.4744,-0.9977,0.0001,3338
Fri Mar 17 2023,SPXW230317C04155000,0.15,0,0.05,0.1,0,0.3365,0.0032,0.0001,581,4155.00,SPXW230317P04155000,283.2,26.95,292.8,295.4,7,0,-0.997,0.0001,221
Fri Mar 17 2023,SPX230317C04160000,0.08,0.005,0,0.1,1,0.3515,0.0024,0.0001,7921,4160.00,SPX230317P04160000,119.56,0,294.5,303.7,0,0.4811,-0.9978,0.0001,7196
Fri Mar 17 2023,SPXW230317C04160000,0.12,0,0.05,0.1,0,0.3415,0.003,0.0001,594,4160.00,SPXW230317P04160000,260.29,0,297.8,300.4,0,0,-0.9971,0.0001,118
Fri Mar 17 2023,SPX230317C04165000,0.1,0,0,0.1,0,0.3567,0.0023,0.0001,4546,4165.00,SPX230317P04165000,122.7,0,299.5,308.2,0,0.4694,-0.9979,0.0001,3823
Fri Mar 17 2023,SPXW230317C04165000,0.07,-0.03,0.05,0.1,56,0.3465,0.0029,0.0001,962,4165.00,SPXW230317P04165000,187.51,0,302.8,305.4,0,0,-0.9972,0.0001,99
Fri Mar 17 2023,SPX230317C04170000,0.15,0,0,0.1,0,0.3618,0.0022,0.0001,4782,4170.00,SPX230317P04170000,179.5,0,304.5,313.7,0,0.4902,-0.998,0.0001,4384
Fri Mar 17 2023,SPXW230317C04170000,0.05,-0.05,0.05,0.1,3,0.3515,0.0028,0.0001,385,4170.00,SPXW230317P04170000,308.1,37.05,307.8,310.4,7,0,-0.9973,0.0001,286
Fri Mar 17 2023,SPX230317C04175000,0.1,0.05,0.05,0.1,19,0.3807,0.0022,0.0001,9739,4175.00,SPX230317P04175000,140.5,0,309.5,318.7,0,0.4969,-0.998,0.0001,5462
Fri Mar 17 2023,SPXW230317C04175000,0.05,-0.025,0.05,0.1,65,0.3565,0.0027,0.0001,1570,4175.00,SPXW230317P04175000,275.44,0,312.8,315.4,0,0,-0.9974,0.0001,266
Fri Mar 17 2023,SPX230317C04180000,0.05,0,0,0.1,1,0.3721,0.0021,0.0001,5284,4180.00,SPX230317P04180000,189,0,314.4,323.2,0,0.489,-0.9981,0.0001,3833
Fri Mar 17 2023,SPXW230317C04180000,0.1,0,0.05,0.1,0,0.3614,0.0026,0.0001,624,4180.00,SPXW230317P04180000,226.5,0,317.8,320.4,0,0,-0.9975,0.0001,197
Fri Mar 17 2023,SPX230317C04185000,0.13,0,0,0.1,0,0.3773,0.0021,0.0001,8688,4185.00,SPX230317P04185000,143.1,0,319.5,328.2,0,0.4955,-0.9981,0.0001,8337
Fri Mar 17 2023,SPXW230317C04185000,0.08,-0.02,0.05,0.1,1,0.3664,0.0025,0.0001,304,4185.00,SPXW230317P04185000,267.5,0,322.8,325.4,0,0,-0.9976,0.0001,104
Fri Mar 17 2023,SPX230317C04190000,0.1,0,0,0.1,0,0.3824,0.002,0.0001,14128,4190.00,SPX230317P04190000,296.82,0,324.5,333.2,0,0.502,-0.9982,0.0001,12049
Fri Mar 17 2023,SPXW230317C04190000,0.1,0.025,0.05,0.1,3,0.3713,0.0024,0.0001,563,4190.00,SPXW230317P04190000,253.13,0,327.7,330.4,0,0,-0.9977,0.0001,143
Fri Mar 17 2023,SPX230317C04195000,0.08,0,0,0.1,0,0.3875,0.002,0.0001,3366,4195.00,SPX230317P04195000,132.7,0,329.4,338.7,0,0.5137,-0.9982,0.0001,1875
Fri Mar 17 2023,SPXW230317C04195000,0.1,0.05,0,0.1,1,0.3628,0.0024,0.0001,269,4195.00,SPXW230317P04195000,258.13,0,332.7,335.4,0,0,-0.9978,0.0001,79
Fri Mar 17 2023,SPX230317C04200000,0.05,0.025,0.05,0.1,35,0.4071,0.0019,0,39638,4200.00,SPX230317P04200000,336.71,35.56,334.5,343.7,1,0.5202,-0.9983,0,13560
Fri Mar 17 2023,SPXW230317C04200000,0.05,-0.025,0,0.1,92,0.3676,0.0023,0.0001,4688,4200.00,SPXW230317P04200000,333.3,32.15,337.8,340.4,2,0,-0.9978,0.0001,284
Fri Mar 17 2023,SPX230317C04205000,0.07,0,0,0.1,0,0.3976,0.0019,0,1246,4205.00,SPX230317P04205000,247.61,0,339.4,348.7,0,0.5267,-0.9983,0,687
Fri Mar 17 2023,SPXW230317C04205000,0.1,0,0,0.1,0,0.3723,0.0022,0.0001,395,4205.00,SPXW230317P04205000,383.13,0,342.8,345.4,0,0,-0.9979,0.0001,51
Fri Mar 17 2023,SPX230317C04210000,0.05,0,0,0.1,13,0.4027,0.0018,0,4875,4210.00,SPX230317P04210000,166.28,0,344.4,353.2,0,0.5278,-0.9984,0,2559
Fri Mar 17 2023,SPXW230317C04210000,0.12,0,0,0.1,0,0.377,0.0022,0.0001,516,4210.00,SPXW230317P04210000,388.33,0,347.8,350.4,0,0,-0.998,0.0001,84
Fri Mar 17 2023,SPX230317C04215000,0.22,0,0,0.1,0,0.4078,0.0018,0,374,4215.00,SPX230317P04215000,135.54,0,349.4,358.7,0,0.5396,-0.9984,0,10
Fri Mar 17 2023,SPXW230317C04215000,0.09,0,0,0.1,0,0.3818,0.0021,0.0001,685,4215.00,SPXW230317P04215000,201.62,0,352.8,355.4,0,0,-0.998,0.0001,157
Fri Mar 17 2023,SPX230317C04220000,0.05,0,0,0.1,0,0.4128,0.0018,0,1925,4220.00,SPX230317P04220000,317.52,0,354.4,363.2,0,0.5288,-0.9984,0,22
Fri Mar 17 2023,SPXW230317C04220000,0.09,0,0,0.1,0,0.3865,0.002,0,867,4220.00,SPXW230317P04220000,318.57,0,357.8,360.4,0,0,-0.9981,0,64
Fri Mar 17 2023,SPX230317C04225000,0.1,0.05,0,0.1,12,0.4178,0.0017,0,7397,4225.00,SPX230317P04225000,158.38,0,359.4,368.7,0,0.5525,-0.9985,0,727
Fri Mar 17 2023,SPXW230317C04225000,0.05,-0.025,0,0.1,2,0.3912,0.002,0,1651,4225.00,SPXW230317P04225000,376.55,50.6,362.7,365.4,34,0,-0.9981,0,56
Fri Mar 17 2023,SPX230317C04230000,0.05,0,0,0.1,30,0.4228,0.0017,0,2714,4230.00,SPX230317P04230000,240.76,0,364.4,373.6,0,0.5589,-0.9985,0,2100
Fri Mar 17 2023,SPXW230317C04230000,0.11,0,0,0.1,0,0.3959,0.0019,0,515,4230.00,SPXW230317P04230000,413.95,0,367.7,370.3,0,0,-0.9982,0,103
Fri Mar 17 2023,SPX230317C04235000,0.1,0,0,0.1,0,0.4279,0.0016,0,1127,4235.00,SPX230317P04235000,149.6,0,369.4,378.6,0,0.5653,-0.9985,0,15
Fri Mar 17 2023,SPXW230317C04235000,0.1,0,0,0.1,0,0.4006,0.0019,0,1224,4235.00,SPXW230317P04235000,223.23,0,372.3,375.3,0,0,-0.9982,0,96
Fri Mar 17 2023,SPX230317C04240000,0.05,0,0,0.1,0,0.4328,0.0016,0,2514,4240.00,SPX230317P04240000,148.6,0,374.4,383.6,0,0.5717,-0.9986,0,3
Fri Mar 17 2023,SPXW230317C04240000,0.1,0,0,0.1,0,0.4052,0.0018,0,1689,4240.00,SPXW230317P04240000,376.43,0,377.7,380.4,0,0,-0.9983,0,51
Fri Mar 17 2023,SPX230317C04245000,0.05,0,0,0.1,50,0.4378,0.0016,0,832,4245.00,SPX230317P04245000,0,0,379.4,388.6,0,0.5781,-0.9986,0,0
Fri Mar 17 2023,SPXW230317C04245000,0.15,0,0,0.1,0,0.4099,0.0018,0,732,4245.00,SPXW230317P04245000,175.58,0,382.7,385.4,0,0,-0.9983,0,26
Fri Mar 17 2023,SPX230317C04250000,0.1,0.05,0,0.1,2,0.4428,0.0016,0,21702,4250.00,SPX230317P04250000,345,0,384.4,393.6,0,0.5898,-0.9986,0,3486
Fri Mar 17 2023,SPXW230317C04250000,0.05,0,0,0.1,2,0.4146,0.0018,0,1615,4250.00,SPXW230317P04250000,382.48,31.38,387.8,390.4,2,0,-0.9984,0,122
Fri Mar 17 2023,SPX230317C04255000,0.05,0,0,0.1,0,0.4478,0.0015,0,4716,4255.00,SPX230317P04255000,162.67,0,389.4,398.6,0,0.5962,-0.9986,0,0
Fri Mar 17 2023,SPXW230317C04255000,0.15,0,0,0.1,0,0.4192,0.0017,0,569,4255.00,SPXW230317P04255000,184.88,0,392.8,395.4,0,0,-0.9984,0,32
Fri Mar 17 2023,SPX230317C04260000,0.05,0,0,0.1,10,0.4527,0.0015,0,1248,4260.00,SPX230317P04260000,302.11,0,394.4,403.6,0,0.6026,-0.9987,0,52
Fri Mar 17 2023,SPXW230317C04260000,0.05,0,0,0.1,0,0.4239,0.0017,0,389,4260.00,SPXW230317P04260000,398.47,0,397.7,400.4,0,0,-0.9984,0,61
Fri Mar 17 2023,SPX230317C04265000,0.05,0,0,0.1,0,0.4577,0.0015,0,613,4265.00,SPX230317P04265000,0,0,399.4,408.6,0,0.6089,-0.9987,0,0
Fri Mar 17 2023,SPXW230317C04265000,0.07,0,0,0.1,0,0.4285,0.0017,0,537,4265.00,SPXW230317P04265000,245.83,0,402.7,405.4,0,0,-0.9985,0,28
Fri Mar 17 2023,SPX230317C04270000,0.05,0,0,0.1,50,0.4626,0.0015,0,4398,4270.00,SPX230317P04270000,304.24,0,404.4,413.1,0,0.5978,-0.9987,0,9
Fri Mar 17 2023,SPXW230317C04270000,0.05,0,0,0.1,0,0.4331,0.0016,0,576,4270.00,SPXW230317P04270000,280.1,0,407.7,410.4,0,0,-0.9985,0,99
Fri Mar 17 2023,SPX230317C04275000,0.05,0,0,0.1,0,0.4675,0.0014,0,12049,4275.00,SPX230317P04275000,383.23,0,409.4,418.6,0,0.6216,-0.9988,0,683
Fri Mar 17 2023,SPXW230317C04275000,0.06,0,0,0.1,0,0.4377,0.0016,0,1635,4275.00,SPXW230317P04275000,378.62,0,412.7,415.3,0,0,-0.9985,0,33
Fri Mar 17 2023,SPX230317C04280000,0.05,0,0,0.1,0,0.4724,0.0014,0,3920,4280.00,SPX230317P04280000,285.51,0,414.4,423.1,0,0.6102,-0.9988,0,11
Fri Mar 17 2023,SPXW230317C04280000,0.1,0.05,0,0.1,29,0.4423,0.0016,0,462,4280.00,SPXW230317P04280000,297.1,0,417.7,420.3,0,0,-0.9986,0,20
Fri Mar 17 2023,SPX230317C04285000,0.05,0,0,0.05,40,0.4514,0.0014,0,1361,4285.00,SPX230317P04285000,268.59,0,419.4,428.6,0,0.6342,-0.9988,0,3
Fri Mar 17 2023,SPXW230317C04285000,0.1,0,0,0.1,0,0.4469,0.0015,0,212,4285.00,SPXW230317P04285000,301.81,0,422.7,425.3,0,0,-0.9986,0,3
Fri Mar 17 2023,SPX230317C04290000,0.05,0,0,0.1,0,0.4822,0.0014,0,2212,4290.00,SPX230317P04290000,241.71,0,424.4,433.6,0,0.6348,-0.9988,0,101
Fri Mar 17 2023,SPXW230317C04290000,0.05,0,0,0.1,29,0.4515,0.0015,0,871,4290.00,SPXW230317P04290000,413.53,0,427.7,430.3,0,0,-0.9986,0,5
Fri Mar 17 2023,SPX230317C04295000,0.1,0,0,0.1,0,0.4871,0.0014,0,402,4295.00,SPX230317P04295000,0,0,429.4,438.6,0,0.641,-0.9988,0,0
Fri Mar 17 2023,SPXW230317C04295000,0.4,0,0,0.1,0,0.456,0.0015,0,226,4295.00,SPXW230317P04295000,309.21,0,432.7,435.3,0,0,-0.9986,0,3
Fri Mar 17 2023,SPX230317C04300000,0.05,0,0,0.05,240,0.4654,0.0013,0,28893,4300.00,SPX230317P04300000,383.8,0,434.4,443.6,0,0.6412,-0.9988,0,3759
Fri Mar 17 2023,SPXW230317C04300000,0.07,0.02,0,0.1,2,0.4606,0.0015,0,2485,4300.00,SPXW230317P04300000,432.52,31.62,437.7,440.3,1,0,-0.9987,0,27
Fri Mar 17 2023,SPX230317C04305000,0.1,0,0,0.05,0,0.4701,0.0013,0,1164,4305.00,SPX230317P04305000,283.29,0,439.4,448.6,0,0.5917,-0.9989,0,1
Fri Mar 17 2023,SPXW230317C04305000,0.4,0,0,0.1,0,0.4652,0.0014,0,360,4305.00,SPXW230317P04305000,321.55,0,442.7,445.3,0,0,-0.9987,0,3
Fri Mar 17 2023,SPX230317C04310000,0.1,0,0,0.05,0,0.4747,0.0013,0,1134,4310.00,SPX230317P04310000,334.83,0,444.4,453.6,0,0.6536,-0.9989,0,3
Fri Mar 17 2023,SPXW230317C04310000,0.07,0,0,0.1,0,0.4697,0.0014,0,1000,4310.00,SPXW230317P04310000,451.1,40.25,447.7,450.3,3,0,-0.9987,0,45
Fri Mar 17 2023,SPX230317C04315000,0.1,0,0,0.05,0,0.4793,0.0013,0,283,4315.00,SPX230317P04315000,0,0,449.4,458.6,0,0.6659,-0.9989,0,0
Fri Mar 17 2023,SPXW230317C04315000,0.05,0,0,0.1,1,0.4742,0.0014,0,504,4315.00,SPXW230317P04315000,292.5,0,452.7,455.3,0,0,-0.9987,0,1
Fri Mar 17 2023,SPX230317C04320000,0.07,0.02,0,0.05,2,0.4839,0.0013,0,692,4320.00,SPX230317P04320000,0,0,454.4,463.6,0,0.672,-0.9989,0,0
Fri Mar 17 2023,SPXW230317C04320000,0.05,0,0,0.1,0,0.4788,0.0014,0,1022,4320.00,SPXW230317P04320000,290.9,0,457.7,460.3,0,0,-0.9988,0,216
Fri Mar 17 2023,SPX230317C04325000,0.05,0,0,0.05,2,0.4885,0.0013,0,5484,4325.00,SPX230317P04325000,424.16,0,459.4,468.6,0,0.6782,-0.9989,0,617
Fri Mar 17 2023,SPXW230317C04325000,0.05,0,0,0.1,0,0.4833,0.0013,0,810,4325.00,SPXW230317P04325000,279.72,0,462.7,465.3,0,0,-0.9988,0,19
Fri Mar 17 2023,SPX230317C04330000,0.05,0,0,0.05,0,0.4931,0.0012,0,4689,4330.00,SPX230317P04330000,319.07,0,464.4,473.6,0,0.6844,-0.999,0,3
Fri Mar 17 2023,SPXW230317C04330000,0.05,0,0,0.1,0,0.4878,0.0013,0,688,4330.00,SPXW230317P04330000,420.42,0,467.7,470.3,0,0,-0.9988,0,45
Fri Mar 17 2023,SPX230317C04335000,0.1,0,0,0.05,0,0.4977,0.0012,0,557,4335.00,SPX230317P04335000,255.1,0,469.4,478.6,0,0.6905,-0.999,0,3
Fri Mar 17 2023,SPXW230317C04335000,0.05,0,0,0.1,0,0.4923,0.0013,0,664,4335.00,SPXW230317P04335000,0,0,472.7,475.3,0,0,-0.9988,0,0
Fri Mar 17 2023,SPX230317C04340000,0.05,0,0,0.05,0,0.5023,0.0012,0,1640,4340.00,SPX230317P04340000,213.26,0,474.4,483.6,0,0.6966,-0.999,0,1
Fri Mar 17 2023,SPXW230317C04340000,0.05,0,0,0.1,0,0.4968,0.0013,0,588,4340.00,SPXW230317P04340000,357.46,0,477.7,480.3,0,0,-0.9988,0,81
Fri Mar 17 2023,SPX230317C04345000,0.1,0,0,0.05,0,0.5069,0.0012,0,887,4345.00,SPX230317P04345000,322.99,0,479.4,488.6,0,0.7027,-0.999,0,4
Fri Mar 17 2023,SPXW230317C04345000,0.05,0,0,0.1,0,0.5012,0.0013,0,86,4345.00,SPXW230317P04345000,0,0,482.7,485.3,0,0,-0.9989,0,0
Fri Mar 17 2023,SPX230317C04350000,0.05,0,0,0.05,0,0.5114,0.0012,0,20260,4350.00,SPX230317P04350000,485,0,484.4,493.6,0,0.7088,-0.999,0,1870
Fri Mar 17 2023,SPXW230317C04350000,0.07,0.02,0,0.1,1,0.5057,0.0012,0,492,4350.00,SPXW230317P04350000,443.36,0,487.7,490.3,0,0,-0.9989,0,31
Fri Mar 17 2023,SPX230317C04355000,0.1,0,0,0.05,0,0.516,0.0012,0,472,4355.00,SPX230317P04355000,0,0,489.4,498.1,0,0.6946,-0.999,0,0
Fri Mar 17 2023,SPXW230317C04355000,0.05,0,0,0.1,0,0.5102,0.0012,0,235,4355.00,SPXW230317P04355000,0,0,492.7,495.3,0,0,-0.9989,0,0
Fri Mar 17 2023,SPX230317C04360000,0.05,0,0,0.05,0,0.5205,0.0012,0,1508,4360.00,SPX230317P04360000,0,0,494.4,503.1,0,0.7005,-0.999,0,0
Fri Mar 17 2023,SPXW230317C04360000,0.05,0,0,0.1,0,0.5146,0.0012,0,425,4360.00,SPXW230317P04360000,220.01,0,497.7,500.3,0,0,-0.9989,0,0
Fri Mar 17 2023,SPX230317C04365000,0.15,0,0,0.05,0,0.5251,0.0012,0,148,4365.00,SPX230317P04365000,0,0,499.3,508.6,0,0.7137,-0.999,0,0
Fri Mar 17 2023,SPXW230317C04365000,0.05,0,0,0.1,1,0.5191,0.0012,0,401,4365.00,SPXW230317P04365000,0,0,502.7,505.3,0,0,-0.9989,0,0
Fri Mar 17 2023,SPX230317C04370000,0.05,0,0,0.05,0,0.5296,0.0011,0,736,4370.00,SPX230317P04370000,237.68,0,504.3,513.1,0,0.7124,-0.999,0,0
Fri Mar 17 2023,SPXW230317C04370000,0.1,0,0,0.1,0,0.5235,0.0012,0,868,4370.00,SPXW230317P04370000,516.98,46.18,507.2,510.3,13,0,-0.9989,0,40
Fri Mar 17 2023,SPX230317C04375000,0.05,0.025,0,0.05,30,0.5341,0.0011,0,4623,4375.00,SPX230317P04375000,444.54,0,509.3,518.6,0,0.7257,-0.9991,0,2061
Fri Mar 17 2023,SPXW230317C04375000,0.07,0,0,0.1,0,0.528,0.0012,0,662,4375.00,SPXW230317P04375000,359.14,0,512.7,515.3,0,0,-0.999,0,11
Fri Mar 17 2023,SPX230317C04380000,0.05,0,0,0.05,0,0.5386,0.0011,0,662,4380.00,SPX230317P04380000,246.08,0,514.3,523.1,0,0.7243,-0.9991,0,0
Fri Mar 17 2023,SPXW230317C04380000,0.05,0,0,0.05,0,0.5042,0.0012,0,495,4380.00,SPXW230317P04380000,361.59,0,517.6,520.3,0,0,-0.999,0,8
Fri Mar 17 2023,SPX230317C04385000,0.05,0,0,0.05,0,0.5431,0.0011,0,359,4385.00,SPX230317P04385000,0,0,519.3,528.6,0,0.7376,-0.9991,0,0
Fri Mar 17 2023,SPXW230317C04385000,0.1,0,0,0.05,0,0.5084,0.0011,0,60,4385.00,SPXW230317P04385000,0,0,522.2,525.3,0,0,-0.999,0,0
Fri Mar 17 2023,SPX230317C04390000,0.07,0,0,0.05,0,0.5476,0.0011,0,406,4390.00,SPX230317P04390000,0,0,524.3,533.6,0,0.7436,-0.9991,0,0
Fri Mar 17 2023,SPXW230317C04390000,0.06,0,0,0.05,0,0.5127,0.0011,0,338,4390.00,SPXW230317P04390000,537.03,46.08,527.6,530.3,13,0,-0.999,0,13
Fri Mar 17 2023,SPX230317C04395000,0.1,0,0,0.05,0,0.5521,0.0011,0,243,4395.00,SPX230317P04395000,0,0,529.3,538.6,0,0.7495,-0.9991,0,0
Fri Mar 17 2023,SPXW230317C04395000,0.1,0,0,0.05,0,0.5168,0.0011,0,300,4395.00,SPXW230317P04395000,407.45,0,532.6,535.3,0,0,-0.999,0,1
Fri Mar 17 2023,SPX230317C04400000,0.05,0,0,0.05,0,0.5566,0.0011,0,31722,4400.00,SPX230317P04400000,485.4,0,534.3,543.6,0,0.7554,-0.9991,0,4715
Fri Mar 17 2023,SPXW230317C04400000,0.05,0,0,0.05,0,0.521,0.0011,0,4942,4400.00,SPXW230317P04400000,539.5,38.55,537.6,540.3,1,0,-0.999,0,108
Fri Mar 17 2023,SPX230317C04405000,0.1,0,0,0.05,0,0.5611,0.0011,0,399,4405.00,SPX230317P04405000,0,0,539.3,548.6,0,0.7614,-0.9991,0,0
Fri Mar 17 2023,SPXW230317C04405000,0.15,0,0,0.05,0,0.5252,0.0011,0,256,4405.00,SPXW230317P04405000,532.28,26.43,542.6,545.3,1,0,-0.999,0,1
Fri Mar 17 2023,SPX230317C04410000,0.1,0,0,0.05,0,0.5655,0.001,0,642,4410.00,SPX230317P04410000,0,0,544.3,553.6,0,0.7673,-0.9991,0,0
Fri Mar 17 2023,SPXW230317C04410000,0.09,0,0,0.05,0,0.5294,0.0011,0,159,4410.00,SPXW230317P04410000,518.79,0,547.6,550.3,0,0,-0.999,0,2
Fri Mar 17 2023,SPX230317C04415000,0.1,0,0,0.05,0,0.57,0.001,0,340,4415.00,SPX230317P04415000,0,0,549.3,558.6,0,0.7732,-0.9992,0,0
Fri Mar 17 2023,SPXW230317C04415000,0.15,0,0,0.05,0,0.5336,0.0011,0,45,4415.00,SPXW230317P04415000,427.3,0,552.6,555.3,0,0,-0.9991,0,4
Fri Mar 17 2023,SPX230317C04420000,0.1,0,0,0.05,0,0.5744,0.001,0,336,4420.00,SPX230317P04420000,0,0,554.3,563.5,0,0.7791,-0.9992,0,0
Fri Mar 17 2023,SPXW230317C04420000,0.05,0,0,0.05,0,0.5377,0.001,0,316,4420.00,SPXW230317P04420000,430.18,0,557.6,560.3,0,0,-0.9991,0,1
Fri Mar 17 2023,SPX230317C04425000,0.02,0,0,0.05,0,0.5789,0.001,0,4517,4425.00,SPX230317P04425000,495.06,0,559.3,568.6,0,0.7849,-0.9992,0,623
Fri Mar 17 2023,SPXW230317C04425000,0.05,0,0,0.05,2,0.5419,0.001,0,539,4425.00,SPXW230317P04425000,515.83,0,562.6,565.3,0,0,-0.9991,0,1
Fri Mar 17 2023,SPX230317C04430000,0.1,0,0,0.05,0,0.5833,0.001,0,222,4430.00,SPX230317P04430000,0,0,564.3,573.6,0,0.7908,-0.9992,0,0
Fri Mar 17 2023,SPXW230317C04430000,0.07,0,0,0.05,0,0.546,0.001,0,247,4430.00,SPXW230317P04430000,520.88,0,567.6,570.2,0,0,-0.9991,0,2
Fri Mar 17 2023,SPX230317C04440000,0.1,0,0,0.05,0,0.5921,0.001,0,687,4440.00,SPX230317P04440000,0,0,574.3,583.5,0,0.8025,-0.9992,0,0
Fri Mar 17 2023,SPXW230317C04440000,0.05,0,0,0.05,0,0.5543,0.001,0,189,4440.00,SPXW230317P04440000,450.23,0,577.6,580.2,0,0,-0.9991,0,3
Fri Mar 17 2023,SPX230317C04450000,0.05,0,0,0.05,0,0.601,0.001,0,12179,4450.00,SPX230317P04450000,555.39,0,584.3,593.5,0,0.8142,-0.9992,0,688
Fri Mar 17 2023,SPXW230317C04450000,0.08,0,0,0.05,0,0.5626,0.001,0,1398,4450.00,SPXW230317P04450000,577.23,26.48,587.6,590.2,1,0,-0.9991,0,4
Fri Mar 17 2023,SPX230317C04460000,0.07,0,0,0.05,0,0.6097,0.001,0,1333,4460.00,SPX230317P04460000,0,0,594.3,603.5,0,0.8333,-0.9992,0,0
Fri Mar 17 2023,SPXW230317C04460000,0.07,0,0,0.05,0,0.5708,0.001,0,1175,4460.00,SPXW230317P04460000,462.17,0,597.6,600.2,0,0,-0.9992,0,1
Fri Mar 17 2023,SPX230317C04470000,0.07,0,0,0.05,0,0.6185,0.0009,0,128,4470.00,SPX230317P04470000,0,0,604.3,613.5,0,0.8449,-0.9992,0,0
Fri Mar 17 2023,SPXW230317C04470000,0.07,0,0,0.05,0,0.579,0.0009,0,446,4470.00,SPXW230317P04470000,0,0,607.6,610.2,0,0,-0.9992,0,0
Fri Mar 17 2023,SPX230317C04475000,0.05,0,0,0.05,0,0.6228,0.0009,0,5267,4475.00,SPX230317P04475000,0,0,609.3,618.5,0,0.8432,-0.9992,0,2328
Fri Mar 17 2023,SPXW230317C04475000,0.1,0,0,0.05,0,0.583,0.0009,0,401,4475.00,SPXW230317P04475000,513.37,0,612.6,615.2,0,0,-0.9992,0,23
Fri Mar 17 2023,SPX230317C04480000,0.07,0,0,0.05,0,0.6272,0.0009,0,131,4480.00,SPX230317P04480000,0,0,614.3,623.5,0,0.849,-0.9993,0,0
Fri Mar 17 2023,SPXW230317C04480000,0.1,0,0,0.05,0,0.5871,0.0009,0,130,4480.00,SPXW230317P04480000,618.68,37.83,617.6,620.2,8,0,-0.9992,0,27
Fri Mar 17 2023,SPX230317C04490000,0.08,0,0,0.05,0,0.6359,0.0009,0,103,4490.00,SPX230317P04490000,643.74,0,624.3,633.5,0,0.8605,-0.9993,0,1
Fri Mar 17 2023,SPXW230317C04490000,0.05,0,0,0.05,0,0.5953,0.0009,0,233,4490.00,SPXW230317P04490000,628.73,37.88,627.6,630.2,8,0,-0.9992,0,29
Fri Mar 17 2023,SPX230317C04500000,0.05,0,0,0.05,0,0.6446,0.0009,0,32138,4500.00,SPX230317P04500000,605.41,0,634.3,643.5,0,0.872,-0.9993,0,4519
